# maps=all sources=enemy,event,treasure
flag	map_id	item_lot_id	treasure_name	source
1051577220	m60_51_57	1051570220	市民_宝死体021： {2}	treasure
1051577230	m60_51_57	1051570230	宝死体023	treasure
1051577300	m60_51_57	1051570300	貴人_宝死体000：砦	treasure
1051577600	m60_51_57	1051570600	異邦人_宝死体000：砦	treasure
1051577720	m60_51_57	1051570720	common90005300	event
1051577800	m60_51_57	1051570800	common90005300	event
1051577810	m60_51_57	1051570810	common90005300	event
1051587800	m60_51_58	1051580800	アイテム光000：砦	treasure
1052417000	m60_52_41	1052410000	宝棺000	treasure
1052417010	m60_52_41	1052410010	宝棺001	treasure
1052417020	m60_52_41	1052410020	宝棺002	treasure
1052417030	m60_52_41	1052410030	宝棺003	treasure
1052417100	m60_52_41	1052410100	common90005860	event
1052437000	m60_52_43	1052430000	宝情報000　星光の欠片	treasure
1052537000	m60_52_53	1052530000	宝死体000	treasure
1052537800	m60_52_53	1052530800	アイテム光000	treasure
1052547000	m60_52_54	1052540000	市民_宝死体000	treasure
1052547010	m60_52_54	1052540010	市民_宝死体001	treasure
1052547020	m60_52_54	1052540020	市民_宝死体002	treasure
1052547800	m60_52_54	1052540800	アイテム光000：星見台	treasure
1052547980	m60_52_54	424050120	c4240_9003	enemy
1052547990	m60_52_54	424050110	c4240_9001	enemy
1052557000	m60_52_55	1052550000	市民_宝死体000：海辺の塔5-1	treasure
1052557010	m60_52_55	1052550010	市民_宝死体001：海辺の塔5-1	treasure
1052557020	m60_52_55	1052550020	市民_宝死体002：海辺の塔5-1	treasure
1052557030	m60_52_55	1052550030	市民_宝死体003：海辺の塔5-1	treasure
1052557300	m60_52_55	1052550300	貴人_宝死体000：海辺の塔5-1	treasure
1052557310	m60_52_55	1052550310	貴人_宝死体001：海辺の塔5-1	treasure
1052557700	m60_52_55	1052550700	common90005300	event
1052557800	m60_52_55	1052550800	アイテム光000：仮_海辺の塔5-1	treasure
1052557900	m60_52_55	1052550900	宝箱000	treasure
1052567300	m60_52_56	1052560300	貴人_宝死体000：仮_教会5-1～魔術師の塔	treasure
1052567310	m60_52_56	1052560310	貴人_宝死体001：小世界樹5-1	treasure
1052577000	m60_52_57	1052570000	市民_宝死体000：サブルート墓地地帯	treasure
1052577300	m60_52_57	1052570300	貴人_宝死体000：魔術師の塔5-1	treasure
1052577310	m60_52_57	1052570310	貴人_宝死体001：魔術師の塔5-1	treasure
1052577800	m60_52_57	1052570800	アイテム光000：峡谷終端_黄金の種子(世界樹の実)	treasure
1052577810	m60_52_57	1052570810	アイテム光001：峡谷終端_巨大敵が壊せる像	treasure
1052577900	m60_52_57	1052570900	宝箱000 魔術師の塔5-1	treasure
1052587800	m60_52_58	1052580800	アイテム光000：石棺 雪山砦裏	treasure
1052587810	m60_52_58	1052580810	アイテム光001：石棺 雪山砦裏	treasure
1052587820	m60_52_58	1052580820	アイテム光002：石棺 雪山砦裏	treasure
1053567300	m60_53_56	1053560300	貴人_宝死体000	treasure
1053567310	m60_53_56	1053560310	貴人_宝死体001	treasure
1053567800	m60_53_56	1053560800	アイテム光000： 棺地帯 教会5-1付近	treasure
1053567810	m60_53_56	1053560810	アイテム光001： 棺地帯 教会5-1付近	treasure
1053577300	m60_53_57	1053570300	貴人_宝死体000	treasure
1054557000	m60_54_55	1054550000	市民_宝死体000：椅子死体	treasure
1054557310	m60_54_55	1054550310	貴人_宝死体001：教会5-1	treasure
1054557800	m60_54_55	1054550800	アイテム光：000	treasure
2044417000	m61_44_41	2044410000	宝死体000	treasure
2044457000	m61_44_45	2044450000	アイテム光000	treasure
2044457000	m61_44_45	2044450000	宝死体000	treasure
2044457010	m61_44_45	2044450010	宝死体001	treasure
2044457020	m61_44_45	2044450020	宝死体002	treasure
2044457900	m61_44_45	2044450900	宝箱000	treasure
2044467000	m61_44_46	2044460000	アイテム光000	treasure
2044467000	m61_44_46	2044460000	宝死体000	treasure
2044467010	m61_44_46	2044460010	宝死体001	treasure
2044467020	m61_44_46	2044460020	宝死体002	treasure
2044467030	m61_44_46	2044460030	宝死体003	treasure
2044467040	m61_44_46	2044460040	宝死体004	treasure
2044467050	m61_44_46	2044460050	宝死体005	treasure
2044467060	m61_44_46	2044460060	宝死体006	treasure
2044467070	m61_44_46	2044460070	宝死体007	treasure
2044467080	m61_44_46	2044460080	宝死体008	treasure
2044467110	m61_44_46	2044460110	宝死体011	treasure
2044477000	m61_44_47	2044470000	宝死体000	treasure
2044477010	m61_44_47	2044470010	【不使用】宝死体001	treasure
2044477010	m61_44_48	2044470010	宝死体001	treasure
2044477020	m61_44_47	2044470020	【不使用】宝死体002	treasure
2044477020	m61_44_48	2044470020	宝死体002	treasure
2044477030	m61_44_47	2044470030	【不使用】宝死体003	treasure
2044477030	m61_44_48	2044470030	宝死体003	treasure
2044477040	m61_44_47	2044470040	【不使用】宝死体004	treasure
2044477040	m61_44_48	2044470040	宝死体004	treasure
2044477050	m61_44_47	2044470050	宝死体005	treasure
2044477900	m61_44_47	2044470900	アイテム光 光る墓	treasure
2045417000	m61_45_41	2045410000	宝死体000	treasure
2045417010	m61_45_41	2045410010	宝死体001	treasure
2045417020	m61_45_41	2045410020	宝死体002	treasure
2045417030	m61_45_41	2045410030	宝死体003	treasure
2045417040	m61_45_41	2045410040	宝死体004	treasure
2045417050	m61_45_41	2045410050	宝死体005	treasure
2045417700	m61_45_41	2045410700	アイテム光000 DLCレベルアップアイテム_バディ強化 即身仏	treasure
2045417710	m61_45_41	2045410710	アイテム光001	treasure
2045417800	m61_45_41	2045410800	宝箱000	treasure
2045417900	m61_45_41	2045410900	宝死体 光る墓	treasure
2045427000	m61_45_42	2045420000	宝死体000	treasure
2045427700	m61_45_42	2045420700	アイテム光000 DLCレベルアップアイテム_PC強化 ミケラ十字	treasure
2045437000	m61_45_43	2045430000	宝死体000	treasure
2045437700	m61_45_43	2045430700	アイテム光000	treasure
2045447000	m61_45_44	2045440000	宝死体000	treasure
2045447010	m61_45_44	2045440010	宝死体001	treasure
2045447020	m61_45_44	2045440020	宝死体002	treasure
2045457000	m61_45_45	2045450000	宝死体000	treasure
2045457010	m61_45_45	2045450010	宝死体001	treasure
2045457020	m61_45_45	2045450020	宝死体002	treasure
2045467000	m61_45_46	2045460000	宝死体000	treasure
2045467020	m61_45_46	2045460020	宝死体002	treasure
2045467040	m61_45_46	2045460040	宝死体004	treasure
2045467050	m61_45_46	2045460050	宝死体005	treasure
2045467060	m61_45_46	2045460060	宝死体006	treasure
2045467070	m61_45_46	2045460070	宝死体007	treasure
2045467080	m61_45_46	2045460080	宝死体008 モヘンジョダロ直下　中身は仮	treasure
2045467090	m61_45_46	2045460090	宝死体009 モヘンジョダロ直下　中身は仮	treasure
2045467500	m61_45_46	2045460500	common90005301	event
2045467900	m61_45_46	2045460900	宝箱000	treasure
2045467910	m61_45_46	2045460910	宝箱001	treasure
2045467995	m61_45_46	508100700	c5081_9001	enemy
2045477010	m61_45_47	2045470010	宝死体001	treasure
2045477020	m61_45_47	2045470020	宝死体002	treasure
2045477040	m61_45_47	2045470040	宝死体004	treasure
2045477050	m61_45_47	2045470050	宝死体005	treasure
2045477060	m61_45_47	2045470060	宝死体006	treasure
2045477070	m61_45_47	2045470070	宝死体007	treasure
2045477400	m61_45_47	2045470400	common90005301	event
2045477500	m61_45_47	2045470500	award	event
2045477500	m61_50_46	2045470500	award	event
2045477510	m61_45_47	2045470510	award	event
2045477510	m61_50_46	2045470510	award	event
2045477520	m61_45_47	2045470520	award	event
2045477520	m61_50_46	2045470520	award	event
2045477530	m61_45_47	2045470530	award	event
2045477530	m61_50_46	2045470530	award	event
2045477540	m61_45_47	2045470540	award	event
2045477540	m61_50_46	2045470540	award	event
2045477550	m61_45_47	2045470550	award	event
2045477550	m61_50_46	2045470550	award	event
2045477560	m61_45_47	2045470560	award	event
2045477560	m61_50_46	2045470560	award	event
2045477570	m61_45_47	2045470570	award	event
2045477570	m61_50_46	2045470570	award	event
2045477580	m61_45_47	2045470580	award	event
2045477580	m61_50_46	2045470580	award	event
2045477590	m61_45_47	2045470590	award	event
2045477590	m61_50_46	2045470590	award	event
2045477600	m61_45_47	2045470600	award	event
2045477600	m61_50_46	2045470600	award	event
2045477700	m40_00	2045470700	award	event
2045477700	m61_50_46	2045470700	award	event
2045477710	m40_00	2045470710	award	event
2045477710	m61_50_46	2045470710	award	event
2045477720	m40_00	2045470720	award	event
2045477720	m61_50_46	2045470720	award	event
2045477730	m40_00	2045470730	award	event
2045477730	m61_50_46	2045470730	award	event
2045477740	m40_00	2045470740	award	event
2045477740	m61_50_46	2045470740	award	event
2045477750	m40_00	2045470750	award	event
2045477750	m61_50_46	2045470750	award	event
2045477760	m40_00	2045470760	award	event
2045477760	m61_50_46	2045470760	award	event
2045477770	m40_00	2045470770	award	event
2045477770	m61_50_46	2045470770	award	event
2045477780	m40_00	2045470780	award	event
2045477780	m61_50_46	2045470780	award	event
2045477790	m40_00	2045470790	award	event
2045477790	m61_50_46	2045470790	award	event
2045477800	m40_00	2045470800	award	event
2045477800	m61_50_46	2045470800	award	event
2045477900	m40_00	2045470900	award	event
2045477900	m61_45_47	2045470900	award	event
2045477900	m61_50_46	2045470900	award	event
2045487000	m61_45_48	2045480000	宝死体000	treasure
2046387000	m61_46_38	2046380000	宝死体000	treasure
2046387010	m61_46_38	2046380010	宝死体001	treasure
2046387020	m61_46_38	2046380020	宝死体002	treasure
2046387030	m61_46_38	2046380030	宝死体003	treasure
2046387040	m61_46_38	2046380040	宝死体004	treasure
2046387050	m61_46_38	2046380050	宝死体005	treasure
2046387070	m61_46_38	2046380070	宝死体007　ユニーク	treasure
2046397000	m61_46_39	2046390000	宝死体000	treasure
2046397020	m61_46_39	2046390020	アイテム光　002　箱舟　海底道経由	treasure
2046397030	m61_46_39	2046390030	宝死体003	treasure
2046397040	m61_46_39	2046390040	宝死体004	treasure
2046397050	m61_46_39	2046390050	アイテム光　005　箱舟　亜人渓谷手前	treasure
2046397060	m61_46_39	2046390060	common90005301	event
2046407000	m61_46_40	2046400000	宝死体000	treasure
2046407040	m61_46_40	2046400040	アイテム光004　箱舟　亜人渓谷最奥	treasure
2046407050	m61_46_40	2046400050	宝死体005	treasure
2046407060	m61_46_40	2046400060	宝死体006	treasure
2046407700	m61_46_40	2046400700	アイテム光000 スタート裏教会	treasure
2046427700	m61_46_42	2046420700	アイテム光000 DLCレベルアップアイテム_PC強化 三叉路	treasure
2046427980	m61_46_42	2046420980	common90005301	event
2046437000	m61_46_43	2046430000	宝死体000	treasure
2046437010	m61_46_43	2046430010	宝死体001	treasure
2046437020	m61_46_43	2046430020	宝死体002	treasure
2046437040	m61_46_43	2046430040	宝死体004	treasure
2046437700	m61_46_43	2046430700	アイテム光000	treasure
2046437710	m61_46_43	2046430710	アイテム光001	treasure
2046447000	m61_46_44	2046440000	宝死体000	treasure
2046447010	m61_46_44	2046440010	宝死体001	treasure
2046447020	m61_46_44	2046440020	宝死体002	treasure
2046447030	m61_46_44	2046440030	宝死体003	treasure
2046447050	m61_46_44	2046440050	宝死体005	treasure
2046447060	m61_46_44	2046440060	宝死体006	treasure
2046447070	m61_46_44	2046440070	宝死体007	treasure
2046447700	m61_46_44	2046440700	アイテム光000	treasure
2046447710	m61_46_44	2046440710	アイテム光001　ヤドリギ	treasure
2046447900	m61_46_44	2046440900	アイテム光090 光る墓	treasure
2046457000	m61_46_45	2046450000	宝死体000	treasure
2046457020	m61_46_45	2046450020	宝死体002	treasure
2046457030	m61_46_45	2046450030	宝死体003	treasure
2046457040	m61_46_45	2046450040	宝死体004	treasure
2046457050	m61_46_45	2046450050	宝死体005	treasure
2046457060	m61_46_45	2046450060	宝死体006	treasure
2046457070	m61_46_45	2046450070	宝死体007	treasure
2046457720	m61_46_45	2046450720	アイテム光002	treasure
2046457910	m61_46_45	2046450910	宝箱001	treasure
2046457920	m61_46_45	2046450920	宝箱002	treasure
2046467000	m61_46_46	2046460000	common90005301	event
2046467000	m61_46_46	2046460000	宝死体000	treasure
2046467010	m61_46_46	2046460010	宝死体001	treasure
2046467020	m61_46_46	2046460020	宝死体002	treasure
2046467800	m61_46_46	2046460800	宝死体090 光る墓	treasure
2046477000	m61_46_47	2046470000	宝死体000	treasure
2046477010	m61_46_47	2046470010	宝死体001	treasure
2046477020	m61_46_47	2046470020	宝死体002	treasure
2046477030	m61_46_47	2046470030	宝死体003	treasure
2046477060	m61_46_47	2046470060	宝死体006	treasure
2046477070	m61_46_47	2046470070	宝死体007	treasure
2046477090	m61_46_47	2046470090	宝死体009	treasure
2046477100	m61_46_47	2046470100	宝死体010	treasure
2046477120	m61_46_47	2046470120	宝死体012	treasure
2046477130	m61_46_47	2046470130	宝死体013	treasure
2046477140	m61_46_47	2046470140	宝死体014	treasure
2046477150	m61_46_47	2046470150	アイテム光003	treasure
2046477160	m61_46_47	2046470160	宝死体016	treasure
2046477700	m61_47_47	2047470000	宝死体000　サブ遺跡 オルク儀式	treasure
2046477720	m61_46_47	2046470720	アイテム光002	treasure
2046477750	m61_46_47	2046470750	アイテム光005	treasure
2046487000	m61_46_48	2046480000	宝死体000	treasure
2046487010	m61_46_48	2046480010	宝死体001	treasure
2047357000	m61_47_35	2047350000	宝死体000	treasure
2047367000	m61_47_36	2047360000	アイテム光000　箱舟　大穴への道途中	treasure
2047367010	m61_47_36	2047360010	宝死体001	treasure
2047377000	m61_47_37	2047370000	宝死体000	treasure
2047387000	m61_47_38	2047380000	宝死体 000	treasure
2047387010	m61_47_38	2047380010	アイテム光　001　箱舟　青平原入り口①	treasure
2047397000	m61_47_39	2047390000	宝死体000	treasure
2047397040	m61_47_39	2047390040	宝死体004	treasure
2047397050	m61_47_39	2047390050	宝死体005	treasure
2047397070	m61_47_39	2047390070	common90005301	event
2047397080	m61_47_39	2047390080	アイテム光008　箱舟　青平原入り口②	treasure
2047397090	m61_47_39	2047390090	宝死体006	treasure
2047407000	m61_47_40	2047400000	宝死体000	treasure
2047407010	m61_47_40	2047400010	宝死体001	treasure
2047407020	m61_47_40	2047400020	宝死体002	treasure
2047407030	m61_47_40	2047400030	宝死体003	treasure
2047407100	m61_47_40	2047400100	宝死体010	treasure
2047407710	m61_47_41	2047410710	アイテム光001　ヤドリギ用　洞窟付近	treasure
2047407900	m61_47_40	2047400900	アイテム光 光る墓	treasure
2047407980	m61_47_40	2047400980	common90005301	event
2047417000	m61_47_41	2047410000	宝死体000 ※000と入れ替え	treasure
2047417010	m61_47_41	2047410010	宝死体001	treasure
2047417020	m61_47_41	2047410020	宝死体002	treasure
2047417030	m61_47_41	2047410040	宝死体004	treasure
2047417060	m61_47_41	2047410060	宝死体006	treasure
2047417100	m61_47_41	2047410100	宝死体010	treasure
2047417110	m61_47_41	2047410110	アイテム光011　ヤドリギ用　川の終端岩場	treasure
2047417700	m61_47_41	2047410700	ObjAct アイテム光000 DLCレベルアップアイテム_バディ強化 即身仏	treasure
2047417800	m61_47_41	2047410800	宝箱000	treasure
2047427000	m61_47_42	2047420000	宝死体000	treasure
2047427030	m61_47_42	2047420030	宝死体003	treasure
2047427040	m61_47_42	2047420040	宝死体004	treasure
2047427700	m61_47_42	2047420700	アイテム光000	treasure
2047437000	m61_47_43	2047430000	宝死体000	treasure
2047437010	m61_47_43	2047430010	宝死体001	treasure
2047437020	m61_47_43	2047430020	宝死体002	treasure
2047437030	m61_47_43	2047430030	宝死体003	treasure
2047437040	m61_47_43	2047430040	宝死体004	treasure
2047437050	m61_47_43	2047430050	宝死体005	treasure
2047437700	m61_47_43	2047430700	アイテム光000	treasure
2047437980	m61_47_43	2047430980	common90005301	event
2047447010	m61_47_44	2047440010	宝死体001 街道砦　入口前大橋　左	treasure
2047447020	m61_47_44	2047440020	宝死体002　街道砦　入口広場崖	treasure
2047447030	m61_47_44	2047440030	宝死体003　街道砦　入口街道砦　入口上方岩	treasure
2047447040	m61_47_44	2047440040	宝死体004　街道砦　街道砦　前半洞窟岩の上	treasure
2047447050	m61_47_44	2047440050	宝死体005　街道砦　街道砦　前半洞窟後	treasure
2047447060	m61_47_44	2047440060	宝死体006　街道砦　城門前小路	treasure
2047447070	m61_47_44	2047440070	宝死体007　街道砦　広場EXエリア	treasure
2047447080	m61_47_44	2047440080	宝死体008　街道砦　教会前岩の上	treasure
2047447090	m61_47_44	2047440090	宝死体009　街道砦　教会飛び降りエリア	treasure
