ap_id,flag,flag_source,item_name,map,region,method
7004548,1051397060,map_lot,Radagon's Soreseal,m60_51_39_00,Overworld m60_51_39_00,treasure
7004549,1051397900,map_lot,Dectus Medallion (Right),m60_51_39_00,Overworld m60_51_39_00,treasure
7004550,1051397960,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004551,1051397970,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004552,1051397980,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004553,1051397990,enemy_lot,Golden Rune [9],PENDING,Global / Filler (scattered by design),global_filler
7004554,1051407040,map_lot,Rune Arc,m60_51_40_00,Overworld m60_51_40_00,treasure
7004555,1051417000,map_lot,Soft Cotton,PENDING,Global / Common-event (unplaced),global
7004556,1051417010,map_lot,Cinquedea,PENDING,Global / Common-event (unplaced),global
7004557,1051417030,map_lot,Dragoncrest Shield Talisman,PENDING,Global / Common-event (unplaced),global
7004558,1051437020,map_lot,Golden Seed,PENDING,Global / Filler (scattered by design),global_filler
7004559,1051537000,map_lot,Ancient Dragon Smithing Stone,m60_51_53_00,Overworld m60_51_53_00,treasure
7004560,1051537010,map_lot,Smithing Stone [7],m60_51_53_00,Overworld m60_51_53_00,treasure
7004561,1051537300,map_lot,Drawstring Holy Grease,m60_51_53_00,Overworld m60_51_53_00,treasure
7004562,1051537500,map_lot,Rivers of Blood,PENDING,Global / Common-event (unplaced),global
7004563,1051537600,map_lot,Ash of War: Troll's Roar,m60_51_53_00,Overworld m60_51_53_00,treasure
7004564,1051537700,map_lot,Somber Smithing Stone [8],PENDING,Global / Filler (scattered by design),global_filler
7004565,1051537800,map_lot,Sacred Tear,m60_51_53_00,Overworld m60_51_53_00,treasure
7004566,1051537810,map_lot,Warming Stone,m60_51_53_00,Overworld m60_51_53_00,treasure
7004567,1051537950,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004568,1051537960,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004569,1051537970,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004570,1051537980,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004571,1051537990,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004572,1051547000,map_lot,Invigorating White Cured Meat,m60_51_54_00,Overworld m60_51_54_00,treasure
7004573,1051547800,map_lot,Fan Daggers,m60_51_54_00,Overworld m60_51_54_00,treasure
7004574,1051547960,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004575,1051547970,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004576,1051547980,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004577,1051547990,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004578,1051557300,map_lot,Golden Rune [7],m60_51_55_00,Overworld m60_51_55_00,treasure
7004579,1051557310,map_lot,Drawstring Holy Grease,m60_51_55_00,Overworld m60_51_55_00,treasure
7004580,1051557320,map_lot,Rainbow Stone,m60_51_55_00,Overworld m60_51_55_00,treasure
7004581,1051557330,map_lot,Golden Rune [13],m60_51_55_00,Overworld m60_51_55_00,treasure
7004582,1051567020,map_lot,Somber Smithing Stone [9],m60_51_56_00,Overworld m60_51_56_00,treasure
7004583,1051567030,map_lot,Freezing Grease,m60_51_56_00,Overworld m60_51_56_00,treasure
7004584,1051567300,map_lot,Formic Rock,m60_51_56_00,Overworld m60_51_56_00,treasure
7004585,1051567310,map_lot,Soft Cotton,m60_51_56_00,Overworld m60_51_56_00,treasure
7004586,1051567320,map_lot,Golden Rune [10],m60_51_56_00,Overworld m60_51_56_00,treasure
7004587,1051567700,map_lot,Somber Smithing Stone [8],PENDING,Global / Filler (scattered by design),global_filler
7004588,1051567800,map_lot,Miquella's Lily,m60_51_56_00,Overworld m60_51_56_00,treasure
7004589,1051567810,map_lot,Miquella's Lily,m60_51_56_00,Overworld m60_51_56_00,treasure
7004590,1051567900,map_lot,Primal Glintstone Blade,m60_51_56_00,Overworld m60_51_56_00,treasure
7004591,1051577000,map_lot,Freezing Grease,m60_51_57_00,Overworld m60_51_57_00,treasure
7004592,1051577010,map_lot,Golden Rune [10],m60_51_57_00,Overworld m60_51_57_00,treasure
7004593,1051577020,map_lot,Smithing Stone [5],m60_51_57_00,Overworld m60_51_57_00,treasure
7004594,1051577030,map_lot,Fan Daggers,m60_51_57_00,Overworld m60_51_57_00,treasure
7004595,1051577040,map_lot,Golden Rune [10],m60_51_57_00,Overworld m60_51_57_00,treasure
7004596,1051577050,map_lot,Golden Rune [10],m60_51_57_00,Overworld m60_51_57_00,treasure
7004597,1051577060,map_lot,Nascent Butterfly,m60_51_57_00,Overworld m60_51_57_00,treasure
7004598,1051577070,map_lot,Cerulean Amber Medallion +1,m60_51_57_00,Overworld m60_51_57_00,treasure
7004599,1051577080,map_lot,Smithing Stone [7],m60_51_57_00,Overworld m60_51_57_00,treasure
7004600,1051577090,map_lot,Smithing Stone [5],m60_51_57_00,Overworld m60_51_57_00,treasure
7004601,1051577100,map_lot,Smithing Stone [6],m60_51_57_00,Overworld m60_51_57_00,treasure
7004602,1051577110,map_lot,Somber Smithing Stone [8],m60_51_57_00,Overworld m60_51_57_00,treasure
7004603,1051577120,map_lot,Golden Rune [10],m60_51_57_00,Overworld m60_51_57_00,treasure
7004604,1051577130,map_lot,Human Bone Shard,m60_51_57_00,Overworld m60_51_57_00,treasure
7004605,1051577140,map_lot,Golden Rune [11],m60_51_57_00,Overworld m60_51_57_00,treasure
7004606,1051577150,map_lot,Thawfrost Boluses,m60_51_57_00,Overworld m60_51_57_00,treasure
7004607,1051577160,map_lot,Furlcalling Finger Remedy,m60_51_57_00,Overworld m60_51_57_00,treasure
7004608,1051577170,map_lot,Smithing Stone [6],m60_51_57_00,Overworld m60_51_57_00,treasure
7004609,1051577180,map_lot,Thawfrost Boluses,m60_51_57_00,Overworld m60_51_57_00,treasure
7004610,1051577190,map_lot,Somber Smithing Stone [8],m60_51_57_00,Overworld m60_51_57_00,treasure
7004611,1051577200,map_lot,Golden Rune [9],m60_51_57_00,Overworld m60_51_57_00,treasure
7004612,1051577210,map_lot,Rune Arc,m60_51_57_00,Overworld m60_51_57_00,treasure
7004613,1051577220,map_lot,Stormhawk Axe,m60_51_57_00,Overworld m60_51_57_00,treasure
7004614,1051577230,map_lot,Golden Rune [10],m60_51_57_00,Overworld m60_51_57_00,treasure
7004615,1051577300,map_lot,Stonesword Key,m60_51_57_00,Overworld m60_51_57_00,treasure
7004616,1051577600,map_lot,Eclipse Shotel,m60_51_57_00,Overworld m60_51_57_00,treasure
7004617,1051577720,map_lot,Helphen's Steeple,PENDING,Global / Common-event (unplaced),global
7004618,1051577800,map_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004619,1051577810,map_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004620,1051587800,map_lot,Haligtree Secret Medallion (Left),m60_36_41_00,Overworld m60_36_41_00,emevd
7004621,1052417000,map_lot,Golden Rune [8],m60_52_41_00,Overworld m60_52_41_00,treasure
7004622,1052417010,map_lot,Golden Rune [6],m60_52_41_00,Overworld m60_52_41_00,treasure
7004623,1052417020,map_lot,Golden Rune [3],m60_52_41_00,Overworld m60_52_41_00,treasure
7004624,1052417030,map_lot,Golden Rune [1],m60_52_41_00,Overworld m60_52_41_00,treasure
7004625,1052417100,map_lot,Ash of War: Bloodhound's Step,PENDING,Global / Common-event (unplaced),global
7004626,1052437000,map_lot,Starlight Shards,m60_52_43_00,Overworld m60_52_43_00,treasure
7004627,1052537000,map_lot,Golden Rune [10],m60_52_53_00,Overworld m60_52_53_00,treasure
7004628,1052537800,map_lot,Golden Seed,m60_52_53_00,Overworld m60_52_53_00,treasure
7004629,1052547000,map_lot,Grace Mimic,m60_52_54_00,Overworld m60_52_54_00,treasure
7004630,1052547010,map_lot,Golden Rune [10],m60_52_54_00,Overworld m60_52_54_00,treasure
7004631,1052547020,map_lot,Golden Rune [10],m60_52_54_00,Overworld m60_52_54_00,treasure
7004632,1052547800,map_lot,Starlight Shards,m60_52_54_00,Overworld m60_52_54_00,treasure
7004633,1052547980,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004634,1052547990,enemy_lot,Somber Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004635,1052557000,map_lot,Smoldering Butterfly,m60_52_55_00,Overworld m60_52_55_00,treasure
7004636,1052557010,map_lot,Smithing Stone [7],m60_52_55_00,Overworld m60_52_55_00,treasure
7004637,1052557020,map_lot,Golden Rune [10],m60_52_55_00,Overworld m60_52_55_00,treasure
7004638,1052557030,map_lot,Smoldering Butterfly,m60_52_55_00,Overworld m60_52_55_00,treasure
7004639,1052557040,map_lot,Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004640,1052557300,map_lot,Golden Rune [8],m60_52_55_00,Overworld m60_52_55_00,treasure
7004641,1052557310,map_lot,Stonesword Key,m60_52_55_00,Overworld m60_52_55_00,treasure
7004642,1052557700,map_lot,One-Eyed Shield,PENDING,Global / Common-event (unplaced),global
7004643,1052557800,map_lot,Gravel Stone,m60_52_55_00,Overworld m60_52_55_00,treasure
7004644,1052557900,map_lot,Giant's Prayerbook,m60_52_55_00,Overworld m60_52_55_00,treasure
7004645,1052567300,map_lot,Explosive Greatbolt,m60_52_56_00,Overworld m60_52_56_00,treasure
7004646,1052567310,map_lot,Rune Arc,m60_52_56_00,Overworld m60_52_56_00,treasure
7004647,1052577000,map_lot,Stimulating Boluses,PENDING,Global / Common-event (unplaced),global
7004648,1052577300,map_lot,Thawfrost Boluses,PENDING,Global / Common-event (unplaced),global
7004649,1052577310,map_lot,Old Fang,PENDING,Global / Common-event (unplaced),global
7004650,1052577800,map_lot,Golden Seed,PENDING,Global / Filler (scattered by design),global_filler
7004651,1052577810,map_lot,Smithing Stone [7],PENDING,Global / Filler (scattered by design),global_filler
7004652,1052577900,map_lot,[Sorcery] Founding Rain of Stars,PENDING,Global / Common-event (unplaced),global
7004653,1052587800,map_lot,Golden Rune [4],PENDING,Global / Filler (scattered by design),global_filler
7004654,1052587810,map_lot,Golden Rune [5],PENDING,Global / Filler (scattered by design),global_filler
7004655,1052587820,map_lot,Golden Rune [10],PENDING,Global / Filler (scattered by design),global_filler
7004656,1053567300,map_lot,Somber Smithing Stone [8],m60_53_56_00,Overworld m60_53_56_00,treasure
7004657,1053567310,map_lot,Golden Rune [10],m60_53_56_00,Overworld m60_53_56_00,treasure
7004658,1053567700,map_lot,Golden Rune [12],PENDING,Global / Filler (scattered by design),global_filler
7004659,1053567710,map_lot,Golden Rune [12],PENDING,Global / Filler (scattered by design),global_filler
7004660,1053567720,map_lot,Golden Rune [12],PENDING,Global / Filler (scattered by design),global_filler
7004661,1053567800,map_lot,Golden Rune [7],m60_53_56_00,Overworld m60_53_56_00,treasure
7004662,1053567810,map_lot,Golden Rune [7],m60_53_56_00,Overworld m60_53_56_00,treasure
7004663,1053577300,map_lot,Golden Rune [11],m60_53_57_00,Overworld m60_53_57_00,treasure
7004664,1054557000,map_lot,Smithing Stone [7],m60_54_55_00,Overworld m60_54_55_00,treasure
7004665,1054557310,map_lot,Somberstone Miner's Bell Bearing [3],m60_54_55_00,Overworld m60_54_55_00,treasure
7004666,1054557800,map_lot,Sacred Tear,m60_54_55_00,Overworld m60_54_55_00,treasure
7004667,2044417000,map_lot,Ghost Glovewort [4],m61_44_41_00,Land of Shadow (DLC),treasure
7004668,2044417995,enemy_lot,Scadutree Fragment,PENDING,Global / Filler (scattered by design),global_filler
7004669,2044457000,map_lot,Scadutree Fragment,m61_44_45_00,Land of Shadow (DLC),treasure
7004670,2044457010,map_lot,Four-Toed Fowl Foot,m61_44_45_00,Land of Shadow (DLC),treasure
7004671,2044457020,map_lot,Spiritgrave Stone,m61_44_45_00,Land of Shadow (DLC),treasure
7004672,2044457900,map_lot,Talisman of All Crucibles,m61_44_45_00,Land of Shadow (DLC),treasure
7004673,2044457950,enemy_lot,Spirit Calculus,PENDING,Land of Shadow (DLC),flag_prefix
7004674,2044467000,map_lot,Revered Spirit Ash,m61_44_46_00,Land of Shadow (DLC),treasure
7004675,2044467010,map_lot,Dappled White Cured Meat,m61_44_46_00,Land of Shadow (DLC),treasure
7004676,2044467020,map_lot,Immunizing Cured Meat,m61_44_46_00,Land of Shadow (DLC),treasure
7004677,2044467030,map_lot,Shadow Realm Rune [4],m61_44_46_00,Land of Shadow (DLC),treasure
7004678,2044467040,map_lot,[Incantation] Pest-Thread Spears,m61_44_46_00,Land of Shadow (DLC),treasure
7004679,2044467050,map_lot,Knot Resin,m61_44_46_00,Land of Shadow (DLC),treasure
7004680,2044467060,map_lot,Smithing Stone [2],m61_44_46_00,Land of Shadow (DLC),treasure
7004681,2044467070,map_lot,Fly Mold,m61_44_46_00,Land of Shadow (DLC),treasure
7004682,2044467080,map_lot,Scarlet Bud,m61_44_46_00,Land of Shadow (DLC),treasure
7004683,2044467110,map_lot,[Incantation] Divine Bird Feathers,m61_44_46_00,Land of Shadow (DLC),treasure
7004684,2044467950,enemy_lot,Revered Spirit Ash,PENDING,Land of Shadow (DLC),flag_prefix
7004685,2044477000,map_lot,Ghost Glovewort [2],PENDING,Land of Shadow (DLC),flag_prefix
7004686,2044477010,map_lot,Leather Headband,PENDING,Land of Shadow (DLC),flag_prefix
7004687,2044477020,map_lot,Beast Blood,PENDING,Land of Shadow (DLC),flag_prefix
7004688,2044477030,map_lot,Lump of Flesh,PENDING,Land of Shadow (DLC),flag_prefix
7004689,2044477040,map_lot,Throwing Dagger,PENDING,Land of Shadow (DLC),flag_prefix
7004690,2044477050,map_lot,Somber Smithing Stone [1],PENDING,Land of Shadow (DLC),flag_prefix
7004691,2044477900,map_lot,Larval Tear,PENDING,Land of Shadow (DLC),flag_prefix
7004692,2045417000,map_lot,Beast Blood,m61_45_41_00,Land of Shadow (DLC),treasure
7004693,2045417010,map_lot,Whiteflesh Mushroom,m61_45_41_00,Land of Shadow (DLC),treasure
7004694,2045417020,map_lot,Sanguine Amaryllis,m61_45_41_00,Land of Shadow (DLC),treasure
7004695,2045417030,map_lot,Somber Smithing Stone [4],m61_45_41_00,Land of Shadow (DLC),treasure
7004696,2045417040,map_lot,Smithing Stone [4],m61_45_41_00,Land of Shadow (DLC),treasure
7004697,2045417050,map_lot,Great Arrow,m61_45_41_00,Land of Shadow (DLC),treasure
7004698,2045417700,map_lot,Revered Spirit Ash,m61_45_41_00,Land of Shadow (DLC),treasure
7004699,2045417710,map_lot,String-Seller's Bell Bearing,m61_45_41_00,Land of Shadow (DLC),treasure
7004700,2045417800,map_lot,Outer God Heirloom,m61_45_41_00,Land of Shadow (DLC),treasure
7004701,2045417900,map_lot,Larval Tear,m61_45_41_00,Land of Shadow (DLC),treasure
7004702,2045417950,enemy_lot,Bloodfiend's Arm,PENDING,Land of Shadow (DLC),flag_prefix
7004703,2045427000,map_lot,Smithing Stone [3],PENDING,Land of Shadow (DLC),flag_prefix
7004704,2045427700,map_lot,Scadutree Fragment,PENDING,Global / Filler (scattered by design),global_filler
7004705,2045437000,map_lot,Shadow Realm Rune [1],PENDING,Land of Shadow (DLC),flag_prefix
7004706,2045437700,map_lot,Ash of War: Savage Lion's Claw,PENDING,Land of Shadow (DLC),flag_prefix
7004707,2045447000,map_lot,Whiteflesh Mushroom,PENDING,Land of Shadow (DLC),flag_prefix
7004708,2045447010,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004709,2045447020,map_lot,Gravebird Armor,PENDING,Land of Shadow (DLC),flag_prefix
7004710,2045457000,map_lot,Kukri,PENDING,Land of Shadow (DLC),flag_prefix
7004711,2045457010,map_lot,Grave Glovewort [5],PENDING,Land of Shadow (DLC),flag_prefix
7004712,2045457020,map_lot,Spirit Calculus,PENDING,Land of Shadow (DLC),flag_prefix
7004713,2045467000,map_lot,Beast Horn,m61_45_46_10,Land of Shadow (DLC),treasure
7004714,2045467020,map_lot,Smithing Stone [7],m61_45_46_10,Land of Shadow (DLC),treasure
7004715,2045467040,map_lot,Golden Horn Tender,m61_45_46_10,Land of Shadow (DLC),treasure
7004716,2045467050,map_lot,Shadow Realm Rune [7],m61_45_46_10,Land of Shadow (DLC),treasure
7004717,2045467060,map_lot,Smithing Stone [7],m61_45_46_10,Land of Shadow (DLC),treasure
7004718,2045467070,map_lot,Gravebird's Blackquill Armor,m61_45_46_10,Land of Shadow (DLC),treasure
7004719,2045467080,map_lot,Whiteflesh Mushroom,m61_45_46_10,Land of Shadow (DLC),treasure
7004720,2045467090,map_lot,Preserving Boluses,m61_45_46_10,Land of Shadow (DLC),treasure
7004721,2045467500,map_lot,Furnace Visage,PENDING,Land of Shadow (DLC),flag_prefix
7004722,2045467900,map_lot,Mottled Necklace +2,m61_45_46_10,Land of Shadow (DLC),treasure
7004723,2045467910,map_lot,Beast Horn,m61_45_46_10,Land of Shadow (DLC),treasure
7004724,2045467995,enemy_lot,Sacred Bloody Flesh,PENDING,Land of Shadow (DLC),flag_prefix
7004725,2045477010,map_lot,Shadow Realm Rune [7],m61_45_47_00,Land of Shadow (DLC),treasure
7004726,2045477020,map_lot,Flight Pinion,m61_45_47_00,Land of Shadow (DLC),treasure
7004727,2045477040,map_lot,[Incantation] Aspects of the Crucible: Bloom,m61_45_47_00,Land of Shadow (DLC),treasure
7004728,2045477050,map_lot,Broken Rune,m61_45_47_00,Land of Shadow (DLC),treasure
7004729,2045477060,map_lot,Dewgem,m61_45_47_00,Land of Shadow (DLC),treasure
7004730,2045477070,map_lot,Rauh Burrow,m61_45_47_00,Land of Shadow (DLC),treasure
7004731,2045477400,map_lot,Devonia's Hammer,PENDING,Land of Shadow (DLC),flag_prefix
7004732,2045477500,map_lot,Sword of Light,PENDING,Land of Shadow (DLC),flag_prefix
7004733,2045477510,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004734,2045477520,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004735,2045477530,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004736,2045477540,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004737,2045477550,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004738,2045477560,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004739,2045477570,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004740,2045477580,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004741,2045477590,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004742,2045477600,map_lot,,PENDING,Land of Shadow (DLC),flag_prefix
7004743,2045477700,map_lot,Sword of Darkness,m40_00_00_00,DLC Dungeon,emevd
7004744,2045477710,map_lot,,m40_00_00_00,DLC Dungeon,emevd
7004745,2045477720,map_lot,,m40_00_00_00,DLC Dungeon,emevd
7004746,2045477730,map_lot,,m40_00_00_00,DLC Dungeon,emevd
7004747,2045477740,map_lot,,m40_00_00_00,DLC Dungeon,emevd
7004748,2045477750,map_lot,,m40_00_00_00,DLC Dungeon,emevd
