# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 2073 evidence rows (2060 game-data, 13 CC-wiki), 1845 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
map:m60_52	flag:510300	requires	game:questline_conditions:510300:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Caelid :: Remembrance of the Starscourge - Starscourge Radahn [f510300]		Caelid	cone root MAP_ACCESS(m60_52) at common.emevd.dcx.js:1100 set by m60_52_38_00.emevd.dcx.js	map:m60_52	questline_dag.tsv:questline_conditions						project-derived
flag:9131	flag:510310	requires	game:questline_conditions:510310:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Giant defeat event	Mountaintops of the Giants :: Remembrance of the Fire Giant - Fire Giant (region unconfirmed) [f510310]		Mountaintops of the Giants	cone root BOSS_KILL(9131) at common.emevd.dcx.js:1100 set by m60_52_52_00.emevd.dcx.js:1052520800	event_flag:9131	questline_dag.tsv:questline_conditions						project-derived
map:m60_52	flag:510310	requires	game:questline_conditions:510310:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Mountaintops of the Giants :: Remembrance of the Fire Giant - Fire Giant (region unconfirmed) [f510310]		Mountaintops of the Giants	cone root MAP_ACCESS(m60_52) at common.emevd.dcx.js:1100 set by m60_52_52_00.emevd.dcx.js	map:m60_52	questline_dag.tsv:questline_conditions						project-derived
flag:9134	flag:510340	requires	game:questline_conditions:510340:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the undercard boss	Siofra River :: Silver Tear Mask - around Siofra River Bank [f510340]	Siofra River	Siofra River	cone root BOSS_KILL(9134) at common.emevd.dcx.js:1100 set by m12_02_00_00.emevd.dcx.js:12022850	event_flag:9134	questline_dag.tsv:questline_conditions						project-derived
map:m12_02	flag:510340	requires	game:questline_conditions:510340:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Siofra River :: Silver Tear Mask - around Siofra River Bank [f510340]	Siofra River	Siofra River	cone root MAP_ACCESS(m12_02) at common.emevd.dcx.js:1100 set by m12_02_00_00.emevd.dcx.js	map:m12_02	questline_dag.tsv:questline_conditions						project-derived
flag:9135	flag:510350	requires	game:questline_conditions:510350:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Deeproot Depths :: [Sorcery] Fia's Mist - around Root-Facing Cliffs [f510350]	Deeproot Depths	Deeproot Depths	cone root BOSS_KILL(9135) at common.emevd.dcx.js:1100 set by m12_03_00_00.emevd.dcx.js:12032800	event_flag:9135	questline_dag.tsv:questline_conditions						project-derived
map:m12_03	flag:510350	requires	game:questline_conditions:510350:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Deeproot Depths :: [Sorcery] Fia's Mist - around Root-Facing Cliffs [f510350]	Deeproot Depths	Deeproot Depths	cone root MAP_ACCESS(m12_03) at common.emevd.dcx.js:1100 set by m12_03_00_00.emevd.dcx.js	map:m12_03	questline_dag.tsv:questline_conditions						project-derived
flag:20000800	flag:510400	requires	game:questline_conditions:510400:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Belurat :: Remembrance of the Dancing Lion - Divine Beast Dancing Lion [f510400]	Belurat	Belurat	cone root BOSS_KILL(20000800) at common.emevd.dcx.js:1100 set by m20_00_00_00.emevd.dcx.js:20002800	event_flag:20000800	questline_dag.tsv:questline_conditions						project-derived
flag:9140	flag:510400	requires	game:questline_conditions:510400:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Belurat :: Remembrance of the Dancing Lion - Divine Beast Dancing Lion [f510400]	Belurat	Belurat	cone root BOSS_KILL(9140) at common.emevd.dcx.js:1100 set by m20_00_00_00.emevd.dcx.js:20002800	event_flag:9140	questline_dag.tsv:questline_conditions						project-derived
map:m20_00	flag:510400	requires	game:questline_conditions:510400:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Belurat :: Remembrance of the Dancing Lion - Divine Beast Dancing Lion [f510400]	Belurat	Belurat	cone root MAP_ACCESS(m20_00) at common.emevd.dcx.js:1100 set by m20_00_00_00.emevd.dcx.js	map:m20_00	questline_dag.tsv:questline_conditions						project-derived
flag:20010800	flag:510430	requires	game:questline_conditions:510430:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Enir Ilim :: Remembrance of a God and a Lord - Promised Consort Radahn [f510430]	Enir Ilim	Enir Ilim	cone root BOSS_KILL(20010800) at common.emevd.dcx.js:1100 set by m20_01_00_00.emevd.dcx.js:20012800	event_flag:20010800	questline_dag.tsv:questline_conditions						project-derived
flag:9143	flag:510430	requires	game:questline_conditions:510430:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Enir Ilim :: Remembrance of a God and a Lord - Promised Consort Radahn [f510430]	Enir Ilim	Enir Ilim	cone root BOSS_KILL(9143) at common.emevd.dcx.js:1100 set by m20_01_00_00.emevd.dcx.js:20012800	event_flag:9143	questline_dag.tsv:questline_conditions						project-derived
map:m20_01	flag:510430	requires	game:questline_conditions:510430:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Enir Ilim :: Remembrance of a God and a Lord - Promised Consort Radahn [f510430]	Enir Ilim	Enir Ilim	cone root MAP_ACCESS(m20_01) at common.emevd.dcx.js:1100 set by m20_01_00_00.emevd.dcx.js	map:m20_01	questline_dag.tsv:questline_conditions						project-derived
flag:9144	flag:510440	requires	game:questline_conditions:510440:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Scadutree Fragment - Hippo [f510440]	Shadow Keep	Scadu Altus	cone root BOSS_KILL(9144) at common.emevd.dcx.js:1100 set by m21_00_00_00.emevd.dcx.js:21002850	event_flag:9144	questline_dag.tsv:questline_conditions						project-derived
map:m21_00	flag:510440	requires	game:questline_conditions:510440:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Scadutree Fragment - Hippo [f510440]	Shadow Keep	Scadu Altus	cone root MAP_ACCESS(m21_00) at common.emevd.dcx.js:1100 set by m21_00_00_00.emevd.dcx.js	map:m21_00	questline_dag.tsv:questline_conditions						project-derived
flag:9146	flag:510460	requires	game:questline_conditions:510460:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Messmer's Kindling - Messmer [f510460]	Shadow Keep	Shadow Keep	cone root BOSS_KILL(9146) at common.emevd.dcx.js:1100 set by m21_01_00_00.emevd.dcx.js:21012800	event_flag:9146	questline_dag.tsv:questline_conditions						project-derived
map:m21_01	flag:510460	requires	game:questline_conditions:510460:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Messmer's Kindling - Messmer [f510460]	Shadow Keep	Shadow Keep	cone root MAP_ACCESS(m21_01) at common.emevd.dcx.js:1100 set by m21_01_00_00.emevd.dcx.js	map:m21_01	questline_dag.tsv:questline_conditions						project-derived
flag:9148	flag:510480	requires	game:questline_conditions:510480:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Cerulean :: Remembrance of Putrescence - Putrescent Knight [f510480]	Cerulean	Cerulean	cone root BOSS_KILL(9148) at common.emevd.dcx.js:1100 set by m22_00_00_00.emevd.dcx.js:22000800	event_flag:9148	questline_dag.tsv:questline_conditions						project-derived
map:m22_00	flag:510480	requires	game:questline_conditions:510480:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Cerulean :: Remembrance of Putrescence - Putrescent Knight [f510480]	Cerulean	Cerulean	cone root MAP_ACCESS(m22_00) at common.emevd.dcx.js:1100 set by m22_00_00_00.emevd.dcx.js	map:m22_00	questline_dag.tsv:questline_conditions						project-derived
flag:2050400600	flag:510550	requires	ccwiki:ymir:metyr	all	cc_wiki	eldenring.wiki.gg	Ymir		Scadu Altus :: Remembrance of the Mother of Fingers - Metyr [f510550]		Scadu Altus	The Dheo bell is rung before the route to Miyr and the Metyr fight.	event_flag:2050400600	key_item_gates.tsv Hole-Laden Necklace	Count Ymir	10906	99589	2026-04-13T17:51:00Z	https://eldenring.wiki.gg/w/index.php?title=Count_Ymir&oldid=99589	CC-BY-SA-4.0
flag:2053460600	flag:510550	requires	ccwiki:ymir:metyr	all	cc_wiki	eldenring.wiki.gg	Ymir		Scadu Altus :: Remembrance of the Mother of Fingers - Metyr [f510550]		Scadu Altus	The Rhia bell is rung before the route to Miyr and the Metyr fight.	event_flag:2053460600	key_item_gates.tsv Hole-Laden Necklace	Count Ymir	10906	99589	2026-04-13T17:51:00Z	https://eldenring.wiki.gg/w/index.php?title=Count_Ymir&oldid=99589	CC-BY-SA-4.0
flag:9155	flag:510550	requires	game:questline_conditions:510550:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Remembrance of the Mother of Fingers - Metyr [f510550]	Scadu Altus	Scadu Altus	cone root BOSS_KILL(9155) at common.emevd.dcx.js:1100 set by m25_00_00_00.emevd.dcx.js:25002800	event_flag:9155	questline_dag.tsv:questline_conditions						project-derived
map:m25_00	flag:510550	requires	game:questline_conditions:510550:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Remembrance of the Mother of Fingers - Metyr [f510550]	Scadu Altus	Scadu Altus	cone root MAP_ACCESS(m25_00) at common.emevd.dcx.js:1100 set by m25_00_00_00.emevd.dcx.js	map:m25_00	questline_dag.tsv:questline_conditions						project-derived
flag:9156	flag:510560	requires	game:questline_conditions:510560:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Abyssal :: Remembrance of the Lord of Frenzied Flame - Midra [f510560]	Abyssal	Abyssal	cone root BOSS_KILL(9156) at common.emevd.dcx.js:1100 set by m28_00_00_00.emevd.dcx.js:28000800	event_flag:9156	questline_dag.tsv:questline_conditions						project-derived
map:m28_00	flag:510560	requires	game:questline_conditions:510560:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Abyssal :: Remembrance of the Lord of Frenzied Flame - Midra [f510560]	Abyssal	Abyssal	cone root MAP_ACCESS(m28_00) at common.emevd.dcx.js:1100 set by m28_00_00_00.emevd.dcx.js	map:m28_00	questline_dag.tsv:questline_conditions						project-derived
flag:2044450800	flag:510600	requires	game:questline_conditions:510600:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Ancient Ruins :: Remembrance of the Saint of the Bud - Romina [f510600]	Ancient Ruins	Ancient Ruins	cone root BOSS_KILL(2044450800) at common.emevd.dcx.js:1100 set by m61_44_45_00.emevd.dcx.js:2044450800	event_flag:2044450800	questline_dag.tsv:questline_conditions						project-derived
flag:9160	flag:510600	requires	game:questline_conditions:510600:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Ancient Ruins :: Remembrance of the Saint of the Bud - Romina [f510600]		Ancient Ruins	cone root BOSS_KILL(9160) at common.emevd.dcx.js:1100 set by m61_44_45_00.emevd.dcx.js:2044450800	event_flag:9160	questline_dag.tsv:questline_conditions						project-derived
map:m61_44	flag:510600	requires	game:questline_conditions:510600:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Ancient Ruins :: Remembrance of the Saint of the Bud - Romina [f510600]		Ancient Ruins	cone root MAP_ACCESS(m61_44) at common.emevd.dcx.js:1100 set by m61_44_45_00.emevd.dcx.js	map:m61_44	questline_dag.tsv:questline_conditions						project-derived
flag:2052432848	flag:510610	requires	game:questline_conditions:510610:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Barbed Staff-Spear [f510610]	Abyssal	Scadu Altus	cone root BOSS_KILL(2052432848) at common.emevd.dcx.js:1100 set by m61_52_43_00.emevd.dcx.js:2052432800	event_flag:2052432848	questline_dag.tsv:questline_conditions						project-derived
flag:9161	flag:510610	requires	game:questline_conditions:510610:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Barbed Staff-Spear [f510610]	Scadu Altus	Scadu Altus	cone root BOSS_KILL(9161) at common.emevd.dcx.js:1100 set by m40_02_00_00.emevd.dcx.js:2052432845	event_flag:9161	questline_dag.tsv:questline_conditions						project-derived
map:m40_02	flag:510610	requires	game:questline_conditions:510610:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Barbed Staff-Spear [f510610]	Scadu Altus	Scadu Altus	cone root MAP_ACCESS(m40_02) at common.emevd.dcx.js:1100 set by m40_02_00_00.emevd.dcx.js	map:m40_02	questline_dag.tsv:questline_conditions						project-derived
map:m61_52	flag:510610	requires	game:questline_conditions:510610:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Scadu Altus :: Barbed Staff-Spear [f510610]		Scadu Altus	cone root MAP_ACCESS(m61_52) at common.emevd.dcx.js:1100 set by m61_52_43_00.emevd.dcx.js	map:m61_52	questline_dag.tsv:questline_conditions						project-derived
flag:2050480800	flag:510620	requires	game:questline_conditions:510620:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Remembrance of the Shadow Sunflower - Scadutree Avatar [f510620]	Shadow Keep	Shadow Keep	cone root BOSS_KILL(2050480800) at common.emevd.dcx.js:1100 set by m61_50_48_00.emevd.dcx.js:2050480800	event_flag:2050480800	questline_dag.tsv:questline_conditions						project-derived
flag:9162	flag:510620	requires	game:questline_conditions:510620:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Remembrance of the Shadow Sunflower - Scadutree Avatar [f510620]		Shadow Keep	cone root BOSS_KILL(9162) at common.emevd.dcx.js:1100 set by m61_50_48_00.emevd.dcx.js:2050480800	event_flag:9162	questline_dag.tsv:questline_conditions						project-derived
map:m61_50	flag:510620	requires	game:questline_conditions:510620:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Remembrance of the Shadow Sunflower - Scadutree Avatar [f510620]		Shadow Keep	cone root MAP_ACCESS(m61_50) at common.emevd.dcx.js:1100 set by m61_50_48_00.emevd.dcx.js	map:m61_50	questline_dag.tsv:questline_conditions						project-derived
flag:9163	flag:510630	requires	game:questline_conditions:510630:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Jagged Peak :: Heart of Bayle - BAYLE [f510630]		Jagged Peak	cone root BOSS_KILL(9163) at common.emevd.dcx.js:1100 set by m61_54_39_00.emevd.dcx.js:2054392800	event_flag:9163	questline_dag.tsv:questline_conditions						project-derived
map:m61_54	flag:510630	requires	game:questline_conditions:510630:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Jagged Peak :: Heart of Bayle - BAYLE [f510630]		Jagged Peak	cone root MAP_ACCESS(m61_54) at common.emevd.dcx.js:1100 set by m61_54_39_00.emevd.dcx.js	map:m61_54	questline_dag.tsv:questline_conditions						project-derived
flag:9164	flag:510640	requires	game:questline_conditions:510640:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Remembrance of the Wild Boar Rider - Gaius [f510640]		Shadow Keep	cone root BOSS_KILL(9164) at common.emevd.dcx.js:1100 set by m61_49_48_00.emevd.dcx.js:2049482800	event_flag:9164	questline_dag.tsv:questline_conditions						project-derived
map:m61_49	flag:510640	requires	game:questline_conditions:510640:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Shadow Keep :: Remembrance of the Wild Boar Rider - Gaius [f510640]		Shadow Keep	cone root MAP_ACCESS(m61_49) at common.emevd.dcx.js:1100 set by m61_49_48_00.emevd.dcx.js	map:m61_49	questline_dag.tsv:questline_conditions						project-derived
flag:9173	flag:510730	requires	game:questline_conditions:510730:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Caelid :: Godskin Apostle Trousers - around Divine Tower of Caelid: Basement [f510730]	Caelid	Caelid	cone root BOSS_KILL(9173) at common.emevd.dcx.js:1100 set by m34_13_00_00.emevd.dcx.js:34132800	event_flag:9173	questline_dag.tsv:questline_conditions						project-derived
map:m34_13	flag:510730	requires	game:questline_conditions:510730:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Caelid :: Godskin Apostle Trousers - around Divine Tower of Caelid: Basement [f510730]	Caelid	Caelid	cone root MAP_ACCESS(m34_13) at common.emevd.dcx.js:1100 set by m34_13_00_00.emevd.dcx.js	map:m34_13	questline_dag.tsv:questline_conditions						project-derived
flag:9174	flag:510740	requires	game:questline_conditions:510740:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the Abominable Tag Team	Altus :: Omenkiller Rollo - around Divine Tower of East Altus: Gate, may be sweep-granted by Fell Twin (m34_14) [f510740]	Altus	Altus	cone root BOSS_KILL(9174) at common.emevd.dcx.js:1100 set by m34_14_00_00.emevd.dcx.js:34142850	event_flag:9174	questline_dag.tsv:questline_conditions						project-derived
map:m34_14	flag:510740	requires	game:questline_conditions:510740:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions			Altus :: Omenkiller Rollo - around Divine Tower of East Altus: Gate, may be sweep-granted by Fell Twin (m34_14) [f510740]	Altus	Altus	cone root MAP_ACCESS(m34_14) at common.emevd.dcx.js:1100 set by m34_14_00_00.emevd.dcx.js	map:m34_14	questline_dag.tsv:questline_conditions						project-derived
flag:9180	flag:510800	requires	game:questline_conditions:510800:common.emevd.dcx.js:1100:0	unknown	game_data	questline_conditions		Defeat the boss	Weeping :: Grafted Blade Greatsword - Leonine Misbegotten, Castle Morne Boss [f510800]		Weeping	cone root BOSS_KILL(9180) at common.emevd.dcx.js:1100 set by m60_43_30_00.emevd.dcx.js:1043302800	event_flag:9180	questline_dag.tsv:questline_conditions						project-derived
